"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","A","1","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: bare title page (issuer name and report title only); the single document_context row is anchored on page 2, the first page carrying real content."
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","A","2","ELIGIBLE_DATA_EXTRACTED","YES","Client Overview | Portfolio Snapshot | Since Inception IRR Performance | Target / Current Allocation","allocation_observation | document_context | fund_economics_observation | performance_observation","20","20","NO_ELIGIBLE_REASON: Active/Inactive Partnerships and Active GP Relationships are counts with no controlled category; Avg. Age of Commitments and the printed Change column are derived figures with no category home; Program/HL Relationship Inception years are labels, not observations."
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","A","3","ELIGIBLE_DATA_EXTRACTED","YES","Commitment Activity","fund_economics_observation","2","2","NO_ELIGIBLE_REASON: General Partner, Existing Manager, Closing Date, Target Fund Size text/date attributes and Risk Category are descriptive fields, not controlled metric categories (strategy/geography captured on the commitment rows)."
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","A","4","ELIGIBLE_DATA_EXTRACTED","YES","Total Portfolio Performance","performance_observation","57","57","NO_ELIGIBLE_REASON: Commitment ($), % Unfunded, % of Market Value, and PIC columns have no controlled performance_observation category; the table is capital-account-adjacent but is titled and structured as a returns/multiples comparison, so it is extracted as performance_observation with those columns skipped."
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","A","5","ELIGIBLE_DATA_EXTRACTED","YES","New Mexico Educational Retirement Board Portfolio IRR / Portfolio Net TWR","performance_observation","10","10",""
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","A","6","ELIGIBLE_DATA_EXTRACTED","YES","Asset Class by Total Exposure | Geography by Exposed Market Value | Real Asset Category by Total Exposure | US v Non-US by Exposed Market Value | Vintage Year Diversification by Commitment Amount","allocation_observation","31","31","Values verified against page-006.png; the TXT layer interleaves the five pie charts and is not usable for direct reading on this page."
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","A","7","ELIGIBLE_DATA_EXTRACTED","YES","Asset Class by Exposed Market Value (Real Estate) | Geography by Exposed Market Value (Real Estate) | Risk Category by Total Exposure (Real Estate) | US v Non-US by Exposed Market Value (Real Estate) | Vintage Year by Commitment Amount (Real Estate)","allocation_observation","36","36","Values verified against page-007.png; the TXT layer interleaves the five pie charts and is not usable for direct reading on this page."
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","A","8","ELIGIBLE_DATA_EXTRACTED","YES","Asset Class by Exposed Market Value (Natural Resources) | Geography by Exposed Market Value (Natural Resources) | US v Non-US by Exposed Market Value (Natural Resources) | Vintage Year by Commitment Amount (Natural Resources)","allocation_observation","30","30","Values verified against page-008.png; the TXT layer interleaves the four pie charts and is not usable for direct reading on this page."
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","A","9","ELIGIBLE_DATA_EXTRACTED","YES","Investment Detail","performance_observation","432","432","NO_ELIGIBLE_REASON: Commitment ($), Unfunded ($), and PIC columns have no controlled performance_observation category and are skipped for every row; N/A and dash cells produce no record."
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","A","10","ELIGIBLE_DATA_EXTRACTED","YES","Investment Detail","performance_observation","327","327","NO_ELIGIBLE_REASON: Commitment ($), Unfunded ($), and PIC columns have no controlled performance_observation category and are skipped for every row; N/A and dash cells produce no record."
